pID;Name;Surname;Salary;Domain;State;Role;Gender;Ethnicity;FamSituation;Performance;Rating
2109;Zain;Tanner;Zone C;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;5
2110;Richard;Deleon;Zone C;Production       ;MA;MANAGER;Female;Black;Single;Exceeds;4
2111;Carmelo;Hayden;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Needs Improvement;5
2112;Emilio;Pierce;Zone B;Production       ;MA;CLERK;Female;Other;Widowed;Exceeds;4
2113;Emerson;Wood;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;2
2114;Abagail;Moran;Zone C;Production       ;MA;MANAGER;Female;White;Single;Exceeds;4
2115;Nikhil;Cummings;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;2
2116;Stanley;Bowen;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Needs Improvement;4
2117;Terrell;Hanna;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;2
2118;Dale;Mendoza;Zone C;Production       ;MA;MANAGER;Female;White;Widowed;Exceeds;5
2119;Marcos;Carey;Zone A;Production       ;MA;CLERK;Female;White;Married;Exceeds;5
2120;Simeon;Pittman;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Needs Improvement;2
2121;Jenna;Cochran;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;5
2122;Tia;Kent;Zone C;Production       ;MA;CLERK;Female;Asian;Married;Needs Improvement;5
2123;Chace;Farley;Zone B;Production       ;MA;MANAGER;Female;White;Widowed;Exceeds;2
2124;Spencer;Hicks;Zone B;Production       ;MA;CLERK;Female;White;Single;Exceeds;2
2125;Leslie;Zamora;Zone B;Production       ;MA;MANAGER;Female;White;Divorced;Exceeds;4
2126;Chasity;Kennedy;Zone C;Production       ;MA;CLERK;Female;Black;Married;PIP;1
2127;Makena;Benitez;Zone A;Production       ;MA;CLERK;Female;Black;Single;Needs Improvement;4
2128;Remington;Walton;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Needs Improvement;2
2129;Raina;Best;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Needs Improvement;2
2130;Paulina;Henderson;Zone C;Production       ;MA;CLERK;Female;Other;Married;Needs Improvement;1
2131;Kaiya;Marsh;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Needs Improvement;4
2132;Scarlett;Brooks;Zone A;Production       ;MA;CLERK;Female;Other;Widowed;Needs Improvement;2
2133;Makhi;Kramer;Zone A;Production       ;MA;CLERK;Female;Black;Single;PIP;1
2134;Beatrice;Faulkner;Zone B;Production       ;MA;CLERK;Female;Hispanic;Widowed;Exceeds;2
2135;Valeria;Mayo;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;2
2136;Darrell;Vaughan;Zone A;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;1
2137;Carlos;Murphy;Zone B;Production       ;MA;CLERK;Female;Black;Married;Exceeds;5
2138;Wilson;Sloan;Zone C;Production       ;MA;MANAGER;Female;Hispanic;Divorced;Exceeds;2
2139;Kaleb;Elliott;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;2
2140;Harley;Jones;Zone A;Production       ;MA;MANAGER;Female;Black;Widowed;Exceeds;2
2141;Casey;Dixon;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;2
2142;Josue;Gentry;Zone A;Production       ;MA;CLERK;Female;Other;Widowed;Exceeds;2
2143;Adelaide;Meyer;Zone A;Production       ;MA;MANAGER;Female;Asian;Divorced;Exceeds;1
2144;Pierre;Craig;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;2
2145;Leo;Hickman;Zone A;Production       ;MA;MANAGER;Female;Other;Divorced;Exceeds;1
2146;Frankie;Franklin;Zone A;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;2
2147;Vance;Cain;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;4
2148;Joel;Koch;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;5
2149;Cheyanne;Hess;Zone A;Production       ;MA;MANAGER;Female;White;Single;Exceeds;5
2150;Ishaan;Sheppard;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Exceeds;5
2151;Areli;Mitchell;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;1
2152;Alexis;Kirby;Zone C;Production       ;MA;MANAGER;Female;White;Widowed;Exceeds;2
2153;Alfred;Caldwell;Zone C;Production       ;MA;CLERK;Female;Other;Married;Exceeds;4
2154;Julianna;Vang;Zone A;Production       ;MA;CLERK;Male;Other;Married;Exceeds;4
2155;Arthur;Wilson;Zone B;Production       ;MA;MANAGER;Female;Other;Single;Exceeds;4
2156;Ariel;Osborn;Zone B;Production       ;MA;MANAGER;Female;Black;Widowed;Exceeds;3
2157;Ansley;Arias;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;4
2158;Melany;Stafford;Zone B;Production       ;MA;CLERK;Female;White;Married;Exceeds;3
2159;Matias;Burns;Zone C;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;5
2160;Aden;George;Zone A;Production       ;MA;CLERK;Female;Other;Married;Exceeds;3
2161;Rodolfo;Franklin;Zone C;Production       ;MA;CLERK;Female;Asian;Single;Exceeds;3
2162;Juliet;Wall;Zone B;Production       ;MA;MANAGER;Female;Asian;Married;Exceeds;3
2163;London;Contreras;Zone B;Production       ;MA;CLERK;Female;White;Married;Exceeds;1
2164;Kyler;Burton;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Exceeds;3
2165;Yasmine;Hughes;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Exceeds;3
2166;Dillon;Sullivan;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Exceeds;3
2167;Kendrick;Ashley;Zone B;Production       ;MA;MANAGER;Female;Hispanic;Divorced;Exceeds;3
2168;Rashad;Mayo;Zone B;Production       ;MA;CLERK;Female;Black;Divorced;Exceeds;3
2169;Larissa;Warner;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;3
2170;Delilah;Cooke;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;3
2171;Simone;Sharp;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
2172;Cristofer;Mcbride;Zone C;Production       ;MA;CLERK;Female;Other;Single;Exceeds;3
2173;Charlize;Wong;Zone A;Production       ;MA;CLERK;Female;Asian;Divorced;Exceeds;3
2174;Adelaide;Herman;Zone B;Production       ;MA;MANAGER;Female;Black;Married;Exceeds;3
2175;Kason;Ellison;Zone C;Production       ;MA;CLERK;Female;Hispanic;Widowed;Exceeds;2
2176;Tyree;Weaver;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;2
2177;Landen;Figueroa;Zone A;Production       ;MA;MANAGER;Male;Asian;Single;PIP;4
2178;Francis;Robbins;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;PIP;4
2179;Raphael;Solomon;Zone B;Production       ;MA;MANAGER;Female;Black;Widowed;PIP;4
2180;Zariah;Castaneda;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;PIP;5
2181;Trevin;Lambert;Zone A;Production       ;MA;CLERK;Female;Black;Single;PIP;5
2182;Nathalie;Hays;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;4
2183;Bria;Bush;Zone C;Production       ;MA;MANAGER;Female;White;Divorced;Exceeds;5
2184;Mason;Brewer;Zone C;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;2
2185;Salvatore;Snyder;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Exceeds;5
2186;Vivian;Hickman;Zone A;Production       ;MA;CLERK;Male;Hispanic;Married;Exceeds;1
2187;Amaris;Kirk;Zone B;Production       ;MA;MANAGER;Female;Hispanic;Married;Exceeds;5
2188;Grant;York;Zone A;Production       ;MA;CLERK;Female;Black;Married;Exceeds;2
2189;Tyree;Mahoney;Zone B;Production       ;MA;CLERK;Female;White;Divorced;Needs Improvement;5
2190;Kimberly;Horn;Zone C;Production       ;MA;CLERK;Female;Asian;Single;Needs Improvement;5
2191;Paul;Moreno;Zone C;Production       ;MA;CLERK;Female;Asian;Married;Needs Improvement;5
2192;Macey;Christian;Zone C;Production       ;MA;MANAGER;Female;Black;Divorced;Needs Improvement;1
2193;Joel;Bowen;Zone A;Production       ;MA;CLERK;Male;White;Married;Needs Improvement;4
2194;Isis;Vega;Zone B;Production       ;MA;CLERK;Female;Other;Widowed;Needs Improvement;2
2195;Josie;Mercer;Zone C;Production       ;MA;CLERK;Female;Black;Single;Needs Improvement;2
2196;Ellie;Ortega;Zone A;Production       ;MA;CLERK;Male;White;Single;Needs Improvement;5
2197;Adrien;Maddox;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Needs Improvement;4
2198;Landyn;Velez;Zone B;Production       ;MA;CLERK;Female;White;Single;Exceeds;1
2199;Lilly;Haynes;Zone C;Production       ;MA;MANAGER;Female;White;Divorced;Exceeds;4
2200;Bianca;Cardenas;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Exceeds;4
2201;Cayden;Bartlett;Zone C;Production       ;MA;CLERK;Male;Other;Married;Exceeds;2
2202;Desiree;Walker;Zone A;Production       ;MA;MANAGER;Female;Asian;Married;Exceeds;4
2203;Colton;Le;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;1
2204;Leonidas;Bridges;Zone B;Production       ;MA;MANAGER;Female;Other;Divorced;Needs Improvement;2
2205;Gia;Franco;Zone B;Production       ;MA;MANAGER;Female;Black;Divorced;Needs Improvement;4
2206;Audrina;Williams;Zone A;Production       ;MA;CLERK;Female;Other;Widowed;Needs Improvement;5
2207;Sam;Knight;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Needs Improvement;5
2208;Lisa;Galia;Zone B;IT/IS;CT;CLERK;Female;Other;Married;Needs Improvement;5
2209;Rick;Clayton;Zone C;IT/IS;MA;CLERK;Male;Black;Widowed;Needs Improvement;5
2210;Julia;Soto;Zone C;IT/IS;MA;MANAGER;Female;Black;Single;Exceeds;4
2211;Leonara;Lindsay;Zone C;IT/IS;CT;MANAGER;Female;White;Married;Exceeds;5
2212;Savanna;Mayo;Zone C;IT/IS;MA;MANAGER;Female;White;Widowed;Exceeds;1
2213;Branden;Khan;Zone A;IT/IS;MA;CLERK;Female;Asian;Married;Exceeds;5
2214;Aiden;Wade;Zone C;IT/IS;MA;CLERK;Female;Black;Married;Exceeds;4
2215;Conrad;Ochoa;Zone B;IT/IS;MA;CLERK;Female;Asian;Divorced;Exceeds;1
2216;Jaylyn;Bruce;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Single;Exceeds;1
2217;Kaylie;Ayers;Zone A;IT/IS;CT;MANAGER;Female;Hispanic;Divorced;Exceeds;4
2218;Abdullah;Arellano;Zone B;IT/IS;MA;CLERK;Female;Asian;Widowed;Exceeds;4
2219;Hazel;Lane;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Exceeds;5
2220;Lilah;Harrison;Zone B;IT/IS;MA;CLERK;Female;Asian;Married;Exceeds;4
2221;Cedric;Sawyer;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Single;Exceeds;4
2222;Caiden;Lam;Zone A;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Exceeds;4
2223;Isla;Hawkins;Zone C;IT/IS;MA;MANAGER;Female;Asian;Widowed;Exceeds;2
2224;Hadley;Nash;Zone A;IT/IS;CT;CLERK;Female;Asian;Divorced;Exceeds;4
2225;Milo;Jensen;Zone A;IT/IS;MA;MANAGER;Male;Black;Divorced;Exceeds;2
2226;Zechariah;Strong;Zone A;IT/IS;MA;MANAGER;Female;White;Married;Exceeds;1
2227;Raymond;Maldonado;Zone B;IT/IS;MA;CLERK;Female;Black;Widowed;Needs Improvement;5
2228;Kayley;Romero;Zone B;IT/IS;MA;CLERK;Female;White;Divorced;PIP;4
2229;Antonio;Gray;Zone A;IT/IS;MA;CLERK;Female;Asian;Divorced;PIP;4
2230;Kane;Mcfarland;Zone A;IT/IS;CT;MANAGER;Female;Hispanic;Married;Fully Meets;2
2231;Kylie;Ellis;Zone A;IT/IS;CT;CLERK;Female;Other;Single;Fully Meets;2
2232;Jovan;Giles;Zone A;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;5
2233;Sheldon;Castillo;Zone B;IT/IS;MA;CLERK;Female;Asian;Single;Fully Meets;1
2234;Ariel;Barnes;Zone C;IT/IS;MA;CLERK;Female;Black;Married;Fully Meets;2
2235;Kyson;Grimes;Zone B;IT/IS;MA;CLERK;Female;Other;Single;Fully Meets;1
2236;Princess;Long;Zone A;IT/IS;CT;MANAGER;Female;Hispanic;Widowed;Fully Meets;1
2237;Lyla;Wong;Zone B;IT/IS;CT;CLERK;Female;Other;Single;Fully Meets;2
2238;Shyanne;Livingston;Zone B;IT/IS;CT;CLERK;Male;Hispanic;Widowed;Fully Meets;2
2239;Dario;Whitney;Zone C;IT/IS;MA;MANAGER;Male;Asian;Divorced;Fully Meets;5
2240;Pedro;Nelson;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;2
2241;Carlo;Carr;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;2
2242;Aileen;Pacheco;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Married;Fully Meets;4
2243;Dorian;Wu;Zone A;IT/IS;CT;CLERK;Female;Other;Married;Fully Meets;4
2244;Monica;Pham;Zone C;IT/IS;CT;CLERK;Female;Other;Married;Fully Meets;4
2245;Londyn;Underwood;Zone C;IT/IS;MA;MANAGER;Male;Black;Divorced;Fully Meets;5
2246;Britney;Logan;Zone B;IT/IS;MA;CLERK;Male;White;Divorced;Fully Meets;4
2247;Alessandra;Novak;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;2
2248;Ariel;Powers;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;2
2249;Jewel;Bryant;Zone C;IT/IS;MA;CLERK;Female;Black;Divorced;Fully Meets;4
2250;Irene;Kim;Zone C;IT/IS;CT;CLERK;Female;Asian;Married;Fully Meets;5
2251;Carla;Willis;Zone B;IT/IS;MA;MANAGER;Female;Hispanic;Divorced;Fully Meets;2
2252;Ricardo;Fitzgerald;Zone B;IT/IS;MA;MANAGER;Male;White;Widowed;Fully Meets;4
2253;Steven;Jarvis;Zone A;IT/IS;MA;CLERK;Female;Other;Single;Fully Meets;1
2254;Benjamin;Marquez;Zone A;IT/IS;MA;MANAGER;Female;Hispanic;Single;Fully Meets;2
2255;Gabrielle;Mercer;Zone C;IT/IS;MA;CLERK;Female;Hispanic;Single;Fully Meets;2
2256;Kaylyn;Pham;Zone C;IT/IS;CT;CLERK;Female;Asian;Widowed;Fully Meets;5
2257;Ingrid;Lucero;Zone B;IT/IS;MA;MANAGER;Male;White;Married;Fully Meets;2
2258;Keshawn;Gilmore;Zone C;IT/IS;MA;CLERK;Male;White;Widowed;Fully Meets;2
2259;Connor;Wang;Zone A;IT/IS;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;1
2260;Rocco;Vaughan;Zone B;IT/IS;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;1
2261;Samuel;Jennings;Zone B;IT/IS;CT;CLERK;Female;Black;Divorced;Fully Meets;2
2262;Shane;Harper;Zone A;IT/IS;CT;CLERK;Female;Other;Divorced;Fully Meets;2
2263;Kali;Yates;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Single;Fully Meets;2
2264;Piper;Guzman;Zone A;IT/IS;MA;MANAGER;Male;White;Single;Fully Meets;5
2265;Halle;Pena;Zone C;IT/IS;MA;MANAGER;Female;Hispanic;Single;Fully Meets;1
2266;Jameson;Eaton;Zone B;IT/IS;MA;MANAGER;Female;Other;Single;Fully Meets;5
2267;Antony;Brandt;Zone A;IT/IS;CT;CLERK;Female;Hispanic;Divorced;Fully Meets;4
2268;Armani;Rogers;Zone C;IT/IS;CT;CLERK;Male;White;Single;Fully Meets;2
2269;Jacoby;Lyons;Zone C;IT/IS;MA;MANAGER;Male;Hispanic;Divorced;Fully Meets;1
2270;Dylan;Livingston;Zone C;IT/IS;MA;MANAGER;Female;Asian;Single;Fully Meets;4
2271;Raelynn;Compton;Zone A;IT/IS;MA;CLERK;Female;Hispanic;Single;Fully Meets;2
2272;Darryl;Richmond;Zone C;IT/IS;CT;CLERK;Female;Black;Divorced;Fully Meets;2
2273;Ana;Stafford;Zone A;IT/IS;CT;CLERK;Male;Other;Divorced;Fully Meets;4
2274;Carlos;Mccoy;Zone A;IT/IS;MA;CLERK;Male;Other;Widowed;Fully Meets;4
2275;Michael;Albert;Zone B;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;2
2276;Courtney E;Wallace;Zone B;Production       ;MA;MANAGER;Female;White;Divorced;Fully Meets;1
2277;Amy;Dunn;Zone B;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;5
2278;Kissy;Sullivan;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Fully Meets;4
2279;Walter;Immediato;Zone C;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;1
2280;Ebonee;Peterson;Zone A;Production       ;MA;CLERK;Female;White;Married;Fully Meets;4
2281;Elijiah;Gray;Zone C;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;4
2282;Charles;Bozzi;Zone A;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;4
2283;Sean;Quinn;Zone B;Admin Offices;MA;CLERK;Male;White;Single;Fully Meets;4
2284;Jennifer;Zamora;Zone C;IT/IS;MA;CLERK;Female;Other;Widowed;Fully Meets;2
2285;Webster L;Butler;Zone C;Production       ;MA;MANAGER;Male;Other;Single;Fully Meets;5
2286;Brannon;Miller;Zone B;Production       ;MA;CLERK;Male;Black;Divorced;Fully Meets;2
2287;Ketsia;Liebig;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;2
2288;Kelley;Spirea;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;5
2289;Brandon R;LeBlanc;Zone A;Admin Offices;MA;CLERK;Male;White;Single;Fully Meets;4
2290;Debra;Houlihan;Zone B;Sales;RI;CLERK;Female;Hispanic;Widowed;Fully Meets;2
2291;Elisa;Bramante;Zone B;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;4
2292;Jonathan;Hogland;Zone C;Production       ;MA;CLERK;Male;White;Widowed;Fully Meets;2
2293;David;Stanley;Zone B;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;2
2294;Ariana;Strickland;Zone A;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;4
2295;Everett;Jordan;Zone B;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;5
2296;Ronnie;Middleton;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;1
2297;Deandre;Richard;Zone C;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;2
2298;Terry;Gay;Zone B;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;4
2299;Emiliano;Rich;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;2
2300;Wesley;Nguyen;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;5
2301;Lauren;Keith;Zone C;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;1
2302;Marlene;Rhodes;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;4
2303;Penelope;Jordan;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;5
2304;Marlon;Stanton;Zone B;Production       ;MA;MANAGER;Female;White;Divorced;Fully Meets;2
2305;Rosemary;Thornton;Zone A;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;2
2306;Ayanna;Lutz;Zone B;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;1
2307;Case;Hahn;Zone C;MANAGER Office;MA;MANAGER;Male;Asian;Single;Fully Meets;2
2308;Asia;Rivers;Zone A;Production       ;MA;MANAGER;Male;Other;Divorced;Fully Meets;5
2309;Alexa;Mercer;Zone A;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;2
2310;Jade;Sloan;Zone B;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;5
2311;Araceli;Castillo;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
2312;Maximilian;Carney;Zone C;IT/IS;MA;CLERK;Male;Asian;Widowed;Fully Meets;4
2313;Ayanna;Bowman;Zone C;IT/IS;MA;CLERK;Male;Asian;Divorced;Fully Meets;2
2314;Lia;Blair;Zone C;IT/IS;MA;CLERK;Female;Asian;Married;Fully Meets;1
2315;Marcelo;Flowers;Zone A;Production       ;MA;MANAGER;Female;Other;Married;Fully Meets;4
2316;Antwan;Gay;Zone B;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;2
2317;Jaydan;Hoffman;Zone A;Production       ;MA;MANAGER;Female;Black;Single;Fully Meets;1
2318;Faith;Golden;Zone A;Production       ;MA;CLERK;Female;White;Widowed;Fully Meets;2
2319;Kaylee;Harvey;Zone A;Production       ;MA;MANAGER;Female;White;Widowed;Fully Meets;5
2320;Kristen;Peters;Zone A;Production       ;MA;CLERK;Female;White;Single;Fully Meets;4
2321;Hadassah;Gallegos;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
2322;Ariel;Cervantes;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;5
2323;Aubree;Villanueva;Zone C;Production       ;MA;MANAGER;Female;Asian;Divorced;Fully Meets;5
2324;Aspen;Dixon;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;4
2325;Keenan;Jensen;Zone A;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;1
2326;Malakai;Whitehead;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;2
2327;Parker;Cunningham;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;4
2328;Kadyn;Herring;Zone B;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;4
2329;Aubree;Anderson;Zone A;MANAGER Office;MA;CLERK;Male;Asian;Single;Fully Meets;2
2330;John;Forbes;Zone C;Production       ;MA;MANAGER;Male;Other;Married;Fully Meets;2
2331;Violet;Willis;Zone C;Production       ;MA;MANAGER;Male;Black;Divorced;Fully Meets;1
2332;Jaime;Austin;Zone C;Production       ;MA;CLERK;Male;White;Widowed;Fully Meets;4
2333;Natalee;Lane;Zone C;IT/IS;MA;CLERK;Female;Asian;Divorced;Fully Meets;1
2334;Iris;Preston;Zone A;IT/IS;MA;CLERK;Male;Asian;Single;Fully Meets;4
2335;Magdalena;Fischer;Zone C;IT/IS;MA;CLERK;Male;White;Divorced;Fully Meets;4
2336;Walter;Dominguez;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
2337;Hallie;Macias;Zone C;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;4
2338;Ivan;Hull;Zone C;Production       ;MA;MANAGER;Female;Other;Married;Fully Meets;4
2339;India;Kemp;Zone B;Production       ;MA;MANAGER;Female;Black;Married;Fully Meets;1
2340;Alice;Dudley;Zone A;Production       ;MA;CLERK;Female;White;Single;Fully Meets;5
2341;Jesus;Hendricks;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;2
2342;Eli;Owens;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;5
2343;Emelia;Mcintyre;Zone B;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;4
2344;Jaden;Bates;Zone C;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;1
2345;Nyla;Schwartz;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;2
2346;Taryn;Black;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;4
2347;Karley;Novak;Zone A;Production       ;MA;CLERK;Female;White;Single;Fully Meets;1
2348;Payten;Harvey;Zone C;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;1
2349;Reagan;Atkinson;Zone C;Production       ;MA;CLERK;Male;Black;Widowed;Fully Meets;4
